date,channel,campaign_id,spend,impressions,clicks,conversions,revenue,cust_acquisition_cost,region,device,campaign_type
2024-04-09,Email,camp_017,194.5,7099,7,0,0.0,,South,Mobile,Conversion
2023-12-14,Email,camp_008,117.11,5057,97,2,53.31,58.56,West,Desktop,Conversion
2024-08-16,Email,camp_020,304.94,9963,196,0,0.0,,West,Desktop,Conversion
2024-01-27,TV,camp_011,297.6,14801,157,1,221.19,297.6,South,Desktop,Consideration
2023-10-20,Facebook,camp_009,428.62,13969,257,0,0.0,,South,Mobile,Consideration
2024-04-17,TV,camp_019,2903.63,196017,1207,0,0.0,,South,Tablet,Consideration
2024-03-28,Email,camp_002,44.19,2074,21,0,0.0,,West,Desktop,Awareness
2024-10-04,Google,camp_002,1899.11,56443,2127,40,3517.15,47.48,South,Desktop,Conversion
2024-12-01,Organic,camp_025,63.04,4176,50,0,0.0,,West,Desktop,Conversion
2023-02-28,Email,camp_003,134.2,3143,3,0,0.0,,West,Desktop,Consideration
2024-08-01,Email,camp_029,202.4,6798,157,0,0.0,,South,Desktop,Consideration
2024-01-08,Google,camp_011,1643.49,129646,6023,0,0.0,,South,Mobile,Consideration
2024-05-29,Facebook,camp_003,1027.21,46032,1586,41,2651.15,25.05,South,Mobile,Conversion
2024-01-08,Google,camp_007,1850.03,120179,4277,2,121.66,925.01,South,Desktop,Consideration
2024-01-29,Facebook,camp_019,903.05,21335,562,16,1318.61,56.44,East,Mobile,Conversion
2024-02-07,Facebook,camp_027,1662.76,124987,3314,41,2203.03,40.56,South,Mobile,Conversion
2023-05-01,Email,camp_001,195.92,5493,75,0,0.0,,North,Mobile,Awareness
2024-07-25,TV,camp_005,3537.25,170524,1089,0,0.0,,East,Desktop,Consideration
2024-09-28,Email,camp_020,191.02,10625,10,0,0.0,,South,Mobile,Consideration
2024-05-28,Instagram,camp_024,813.11,32402,530,10,538.44,81.31,East,Mobile,Conversion
2024-03-19,Facebook,camp_004,482.85,24599,356,4,177.85,120.71,East,Desktop,Consideration
2023-12-07,Google,camp_020,704.97,25152,1146,5,379.26,140.99,East,Mobile,Awareness
2024-04-12,Google,camp_010,989.98,71481,2175,47,3325.24,21.06,West,Desktop,Awareness
2023-11-23,Email,camp_006,314.84,23818,23,0,0.0,,North,Desktop,Consideration
2023-02-24,Facebook,camp_001,643.66,25768,825,0,0.0,,West,Mobile,Consideration
2023-07-01,Organic,camp_018,71.06,5015,5,0,0.0,,East,Desktop,Consideration
2024-11-04,Instagram,camp_007,785.9,38930,854,5,187.9,157.18,North,Desktop,Consideration
2024-07-29,Organic,camp_008,50.15,3656,53,0,0.0,,East,Desktop,Consideration
2024-01-31,Email,camp_027,120.47,3310,28,0,0.0,,North,Desktop,Conversion
2024-07-15,Facebook,camp_012,665.95,46076,2306,28,1050.16,23.78,North,Desktop,Awareness
2024-02-14,Google,camp_006,1324.74,45999,843,15,1452.36,88.32,South,Desktop,Conversion
2023-06-09,Facebook,camp_022,5.0,285,9,0,0.0,,East,Desktop,Awareness
2024-12-23,Google,camp_017,2069.09,77746,2642,0,0.0,,North,Mobile,Consideration
2024-09-18,Google,camp_025,1094.89,47116,1741,33,1736.11,33.18,West,Desktop,Conversion
2023-10-23,Facebook,camp_024,500.98,12006,534,9,799.76,55.66,North,Mobile,Awareness
2024-04-12,Organic,camp_009,53.5,1460,14,0,0.0,,West,Desktop,Consideration
2024-06-05,Email,camp_008,141.77,3479,71,0,0.0,,East,Desktop,Consideration
2023-06-10,Google,camp_018,1132.73,62766,1311,13,923.18,87.13,West,Tablet,Consideration
2024-05-18,Affiliate,camp_014,248.27,8947,97,0,0.0,,East,Desktop,Awareness
2024-02-13,Facebook,camp_007,1195.52,26061,811,25,1658.68,47.82,West,Mobile,Conversion
2024-12-15,Email,camp_004,91.29,5231,63,0,0.0,,South,Desktop,Consideration
2023-01-16,Facebook,camp_018,161.85,5960,182,1,84.38,161.85,North,Mobile,Consideration
2024-03-06,Affiliate,camp_009,258.14,15547,153,0,0.0,,South,Mobile,Awareness
2023-06-08,Google,camp_022,758.86,20281,581,17,886.17,44.64,North,Desktop,Conversion
2023-05-09,Email,camp_013,183.07,7362,116,0,0.0,,West,Mobile,Consideration
2024-05-26,Facebook,camp_007,1253.72,69793,2674,32,2674.53,39.18,East,Mobile,Consideration
2024-05-05,Google,camp_020,1300.01,66368,557,0,0.0,,West,Desktop,Consideration
2023-10-06,Email,camp_023,175.41,11321,168,4,164.87,43.85,South,Desktop,Consideration
2023-05-23,Affiliate,camp_002,195.47,14976,156,2,99.58,97.74,South,Desktop,Conversion
2023-10-18,LinkedIn,camp_015,533.75,41388,842,7,694.76,76.25,South,Mobile,Consideration
2023-03-20,Facebook,camp_011,581.57,44655,1314,0,0.0,,North,Mobile,Awareness
2023-01-16,Facebook,camp_013,924.21,21049,1070,18,1513.54,51.35,North,Mobile,Consideration
2024-05-29,Facebook,camp_014,819.22,44696,987,8,371.88,102.4,North,Mobile,Consideration
2024-08-18,Google,camp_021,2343.31,95246,2565,105,5770.98,22.32,West,Desktop,Consideration
2023-05-20,Facebook,camp_024,1446.4,82833,2487,14,744.56,103.31,West,Desktop,Consideration
2023-09-26,Facebook,camp_023,3654.22,11462,368,3,507.63,1218.07,South,Mobile,Conversion
2024-10-28,Email,camp_007,76.19,5747,107,2,101.61,38.1,East,Desktop,Conversion
2024-11-06,Facebook,camp_023,1232.01,33752,715,7,283.42,176.0,South,Desktop,Awareness
2024-05-07,Facebook,camp_012,1083.12,39936,1832,0,0.0,,East,Mobile,Consideration
2024-02-19,Instagram,camp_003,948.63,30937,536,17,906.04,55.8,North,Desktop,Conversion
2024-11-18,Organic,camp_004,47.6,1642,3,0,0.0,,North,Mobile,Awareness
2023-07-06,Organic,camp_024,5.0,242,0,0,0.0,,North,Mobile,Consideration
2023-09-25,Organic,camp_004,23.36,1358,10,0,0.0,,North,Mobile,Awareness
2023-04-08,Facebook,camp_002,478.06,26020,483,0,0.0,,East,Desktop,Consideration
2023-08-29,TV,camp_021,850.61,25737,380,0,0.0,,West,Mobile,Awareness
2023-05-26,Facebook,camp_013,1338.02,39275,980,21,1502.76,63.72,North,Mobile,Conversion
2024-12-03,Google,camp_015,1557.93,66678,1967,36,3840.33,43.28,North,Mobile,Consideration
2024-12-31,Organic,camp_014,52.86,1912,12,0,0.0,,West,Mobile,Conversion
2023-06-16,Facebook,camp_028,1031.46,40933,1254,36,2323.19,28.65,North,Tablet,Conversion
2024-08-26,Organic,camp_001,29.32,959,0,0,0.0,,East,Desktop,Awareness
2024-07-31,Email,camp_004,184.85,6200,125,1,28.34,184.85,South,Mobile,Conversion
2024-09-10,Organic,camp_004,69.08,4490,46,1,44.71,69.08,North,Desktop,Conversion
2024-12-04,Email,camp_027,257.34,16724,108,0,0.0,,East,Desktop,Conversion
2023-07-24,Instagram,camp_021,349.71,13861,365,0,0.0,,South,Desktop,Consideration
2024-02-15,Affiliate,camp_015,323.73,9594,168,0,0.0,,North,Desktop,Consideration
2023-02-26,Organic,camp_021,70.45,4427,4,0,0.0,,North,Mobile,Consideration
2023-05-27,Google,camp_003,1902.12,151928,6133,165,8601.81,11.53,North,Desktop,Conversion
2023-09-02,TV,camp_001,1696.83,129348,1221,4,684.02,424.21,South,Mobile,Consideration
2023-02-24,Affiliate,camp_017,171.09,9304,31,0,0.0,,South,Mobile,Consideration
2024-01-29,Google,camp_025,1436.29,113192,2530,46,2932.27,31.22,South,Mobile,Conversion
2023-02-10,Email,camp_021,76.43,4124,34,0,0.0,,North,Desktop,Awareness
2024-05-03,Google,camp_009,1911.46,127188,6732,137,6744.48,13.95,North,Desktop,Conversion
2023-02-03,Facebook,camp_030,494.11,26113,602,9,452.21,54.9,South,Tablet,Conversion
2023-05-09,Organic,camp_022,52.0,1099,15,0,0.0,,North,Mobile,Consideration
2023-07-07,Facebook,camp_018,595.56,31170,376,1,81.55,595.56,North,Mobile,Consideration
2024-09-20,Facebook,camp_003,728.97,46051,1945,0,0.0,,East,Mobile,Awareness
2023-07-19,Organic,camp_028,45.96,2324,52,0,0.0,,West,Desktop,Awareness
2024-08-19,Organic,camp_012,41.95,1005,1,0,0.0,,South,Desktop,Conversion
2023-04-21,Facebook,camp_005,1124.54,81453,3177,47,4045.77,23.93,East,Desktop,Awareness
2023-07-26,Google,camp_017,1339.28,37461,1270,0,0.0,,North,Desktop,Awareness
2023-03-09,Email,camp_015,162.67,10874,89,0,0.0,,East,Mobile,Consideration
2023-06-09,Facebook,camp_005,1567.74,85430,2398,33,2707.64,47.51,East,Desktop,Conversion
2024-06-21,Organic,camp_003,47.12,2543,58,0,0.0,,West,Mobile,Awareness
2024-02-26,Affiliate,camp_012,323.78,22051,97,0,0.0,,West,Desktop,Consideration
2024-09-11,Facebook,camp_016,603.38,19099,555,3,164.71,201.13,South,Mobile,Consideration
2023-08-09,Google,camp_001,1468.03,89385,1795,33,2916.3,44.49,North,Mobile,Conversion
2024-09-14,Facebook,camp_029,722.45,20037,785,0,0.0,,North,Mobile,Consideration
2023-01-31,Facebook,camp_003,977.18,59261,1081,17,711.97,57.48,West,Mobile,Conversion
2024-09-25,Google,camp_003,626.84,37797,1442,0,0.0,,South,Desktop,Consideration
2024-01-29,Facebook,camp_027,714.87,23595,1085,17,1299.78,42.05,South,Mobile,Awareness
2023-06-25,Instagram,camp_019,492.18,36160,906,11,423.43,44.74,South,Desktop,Conversion
2023-12-11,Google,camp_015,1152.84,23402,392,3,322.85,384.28,East,Desktop,Consideration
2023-03-08,Google,camp_024,2172.49,158815,3907,127,6319.14,17.11,East,Desktop,Conversion
2023-01-03,Organic,camp_029,67.07,4204,4,0,0.0,,North,Tablet,Consideration
2023-03-05,Facebook,camp_022,486.8,15106,286,0,0.0,,North,Desktop,Consideration
2023-02-02,Google,camp_019,956.28,32836,1354,24,2459.71,39.85,North,Mobile,Conversion
2024-04-29,Instagram,camp_014,652.69,26890,1120,0,0.0,,South,Desktop,Consideration
2023-11-25,Email,camp_030,122.17,5937,87,1,34.66,122.17,North,Mobile,Consideration
2023-02-19,LinkedIn,camp_017,288.19,19928,359,4,288.66,72.05,North,Desktop,Awareness
2023-11-10,Affiliate,camp_011,456.94,36519,803,17,956.34,26.88,South,Desktop,Conversion
2023-12-16,Facebook,camp_004,982.15,48288,1241,29,1876.96,33.87,East,Mobile,Conversion
2024-03-02,Google,camp_011,1079.09,64206,1346,0,0.0,,West,Desktop,Awareness
2024-11-24,Facebook,camp_012,1455.68,107830,3132,152,7514.74,9.58,North,Tablet,Conversion
2023-02-03,Google,camp_016,1267.43,35680,1803,0,0.0,,South,Mobile,Consideration
2023-04-21,Google,camp_007,11310.15,67855,1425,51,2159.5,221.77,East,Mobile,Conversion
2024-12-19,LinkedIn,camp_022,350.29,10705,148,1,79.34,350.29,South,Desktop,Awareness
2024-10-05,Google,camp_015,451.12,33896,985,0,0.0,,East,Mobile,Consideration
2023-08-04,Google,camp_007,1244.57,58000,1119,4,410.51,311.14,West,Mobile,Awareness
2024-09-24,Facebook,camp_020,595.56,31761,843,10,635.32,59.56,West,Tablet,Consideration
2024-12-15,Facebook,camp_021,939.0,50363,1546,0,0.0,,East,Mobile,Consideration
2024-11-07,Facebook,camp_020,480.36,35125,900,0,0.0,,South,Desktop,Awareness
2023-03-05,Organic,camp_008,30.52,1480,27,0,0.0,,South,Mobile,Awareness
2023-07-28,Facebook,camp_024,599.2,34398,967,29,1053.36,20.66,South,Tablet,Conversion
2024-01-29,Email,camp_009,64.77,1759,10,0,0.0,,South,Mobile,Consideration
2024-01-29,LinkedIn,camp_013,511.55,11216,103,1,120.84,511.55,West,Desktop,Conversion
2023-09-27,Facebook,camp_006,1034.5,61220,1709,54,2125.46,19.16,North,Mobile,Conversion
2023-01-23,LinkedIn,camp_013,489.89,32130,395,0,0.0,,South,Desktop,Awareness
2024-08-09,Organic,camp_010,44.63,1645,15,0,0.0,,North,Desktop,Consideration
2023-12-05,Facebook,camp_005,663.02,33147,1088,0,0.0,,South,Mobile,Awareness
2024-12-03,LinkedIn,camp_013,196.61,4541,4,0,0.0,,East,Mobile,Consideration
2024-03-29,Instagram,camp_003,708.95,47759,1644,11,828.19,64.45,North,Mobile,Consideration
2024-10-23,Google,camp_024,1350.79,92072,4485,92,4622.93,14.68,West,Desktop,Conversion
2024-11-28,Organic,camp_010,55.11,4194,65,0,0.0,,South,Mobile,Consideration
2023-11-29,Facebook,camp_012,729.85,30637,1058,0,0.0,,East,Desktop,Awareness
2024-06-29,Google,camp_017,863.77,46652,1814,15,861.86,57.58,South,Mobile,Consideration
2024-09-09,Organic,camp_004,36.98,1792,19,0,0.0,,North,Mobile,Conversion
2023-06-01,TV,camp_022,628.14,45376,308,6,1199.1,104.69,South,Mobile,Conversion
2024-05-17,Email,camp_022,5.0,123,1,0,0.0,,West,Desktop,Consideration
2024-09-08,Google,camp_019,2131.7,83455,2909,63,6263.54,33.84,West,Desktop,Conversion
2023-01-05,TV,camp_025,3288.15,142372,142,4,449.98,822.04,West,Mobile,Conversion
2023-08-08,LinkedIn,camp_023,507.21,36727,1206,0,0.0,,West,Mobile,Consideration
2023-06-09,Email,camp_004,117.81,2537,50,1,38.47,117.81,North,Mobile,Conversion
2024-03-30,Google,camp_013,1308.85,61471,1938,4,271.38,327.21,East,Tablet,Consideration
2023-04-01,Google,camp_013,672.37,17621,273,1,114.68,672.37,South,Mobile,Consideration
2023-10-01,Google,camp_015,1058.05,55867,1456,19,1059.4,55.69,East,Mobile,Consideration
2023-11-13,TV,camp_007,2352.0,158154,548,0,0.0,,South,Desktop,Consideration
2024-06-05,TV,camp_012,1191.56,69638,494,3,400.74,397.19,West,Desktop,Consideration
2023-06-22,Organic,camp_025,56.94,1301,8,0,0.0,,West,Mobile,Conversion
2024-03-26,Facebook,camp_019,508.51,15055,316,4,284.7,127.13,East,Desktop,Consideration
2024-11-09,Google,camp_023,1579.63,91500,1482,35,2017.39,45.13,South,Desktop,Conversion
2023-08-03,Email,camp_023,216.68,11927,347,4,137.23,54.17,East,Desktop,Consideration
2023-03-29,Email,camp_007,109.24,7572,189,0,0.0,,East,Desktop,Consideration
2024-12-15,Email,camp_011,142.4,5813,50,0,0.0,,West,Mobile,Consideration
2023-11-07,Affiliate,camp_001,562.95,40070,876,0,0.0,,West,Mobile,Consideration
2024-07-03,Facebook,camp_030,1086.95,22918,723,19,1447.42,57.21,East,Desktop,Conversion
2024-04-11,Facebook,camp_016,532.06,18820,346,4,151.33,133.01,South,Desktop,Conversion
2023-05-25,TV,camp_003,2439.1,123736,1755,24,4659.77,101.63,East,Desktop,Consideration
2024-10-18,Facebook,camp_011,547.64,20590,352,6,370.99,91.27,West,Mobile,Consideration
2024-08-08,Google,camp_009,1612.27,99393,2014,0,0.0,,North,Mobile,Consideration
2023-03-22,Affiliate,camp_013,544.65,18841,164,1,54.76,544.65,East,Desktop,Conversion
2024-03-16,Google,camp_030,100.7,2623,108,1,118.94,100.7,North,Mobile,Awareness
2024-09-19,Email,camp_008,198.76,14660,57,1,56.07,198.76,South,Mobile,Conversion
2024-02-13,Email,camp_022,87.06,5207,21,0,0.0,,South,Mobile,Awareness
2024-04-23,Google,camp_003,1175.71,64395,1385,3,241.85,391.9,North,Tablet,Consideration
2024-04-18,Email,camp_020,115.05,7082,240,2,107.0,57.52,North,Mobile,Conversion
2024-04-04,Organic,camp_019,56.83,3251,10,0,0.0,,East,Desktop,Consideration
2023-09-01,Facebook,camp_001,1113.05,89027,1681,33,2672.48,33.73,East,Mobile,Conversion
2024-05-03,Email,camp_003,203.22,15119,131,1,47.88,203.22,North,Mobile,Awareness
2024-03-26,Organic,camp_004,43.74,2679,13,0,0.0,,West,Desktop,Awareness
2024-08-03,Facebook,camp_026,1023.92,40085,811,20,1425.42,51.2,West,Desktop,Conversion
2024-08-19,Facebook,camp_011,1162.66,25874,813,0,0.0,,South,Mobile,Consideration
2023-02-19,Email,camp_013,289.06,13744,94,0,0.0,,East,Mobile,Conversion
2024-04-05,Affiliate,camp_025,100.87,5997,108,3,183.97,33.62,North,Mobile,Awareness
2023-07-31,Organic,camp_017,25.31,1640,25,0,0.0,,East,Mobile,Conversion
2024-02-03,Google,camp_028,1450.62,105258,2929,59,5764.96,24.59,South,Desktop,Consideration
2023-08-06,Google,camp_022,1247.42,81790,3010,0,0.0,,North,Mobile,Consideration
2023-07-15,Google,camp_014,1241.52,32976,1069,45,3342.3,27.59,West,Desktop,Conversion
2023-02-15,Facebook,camp_024,869.7,25450,1031,7,271.37,124.24,North,Mobile,Awareness
2024-01-17,Email,camp_001,125.12,6958,50,0,0.0,,South,Mobile,Conversion
2023-09-01,Instagram,camp_009,657.14,27532,623,14,1153.78,46.94,South,Desktop,Conversion
2023-07-20,Google,camp_024,796.71,59199,882,1,71.75,796.71,North,Desktop,Awareness
2023-05-23,Email,camp_026,169.25,5424,110,0,0.0,,East,Mobile,Awareness
2024-02-04,Google,camp_029,1097.79,75341,2438,54,5544.95,20.33,North,Mobile,Conversion
2023-08-09,Email,camp_028,183.64,12600,12,0,0.0,,South,Desktop,Awareness
2023-04-30,Google,camp_015,1278.74,95777,2178,0,0.0,,South,Desktop,Consideration
2024-09-20,Organic,camp_013,63.1,4211,60,0,0.0,,West,Mobile,Consideration
2023-07-09,Facebook,camp_023,310.61,24736,1149,0,0.0,,South,Mobile,Awareness
2024-03-04,Google,camp_026,1390.63,55377,1628,24,1299.67,57.94,East,Desktop,Consideration
2023-07-19,Facebook,camp_009,861.08,54739,1032,9,491.35,95.68,North,Desktop,Conversion
2024-09-03,TV,camp_029,417.33,26957,146,1,129.4,417.33,South,Tablet,Awareness
2024-05-09,Facebook,camp_009,216.67,8942,169,1,78.65,216.67,North,Desktop,Consideration
2023-09-20,Email,camp_027,187.58,12012,193,0,0.0,,North,Mobile,Consideration
2024-11-04,Facebook,camp_002,1001.72,42124,1059,7,321.45,143.1,North,Mobile,Awareness
2023-11-14,Organic,camp_015,65.17,3965,3,0,0.0,,South,Desktop,Consideration
2024-06-19,Facebook,camp_019,1363.74,57724,2097,13,545.63,104.9,East,Desktop,Consideration
2023-04-16,Email,camp_020,239.46,6400,221,0,0.0,,West,Desktop,Awareness
2023-09-06,Email,camp_012,153.77,3713,75,0,0.0,,South,Desktop,Awareness
2023-01-25,TV,camp_020,2653.73,196372,196,3,505.72,884.58,East,Desktop,Conversion
2024-07-23,Google,camp_014,938.03,33081,1040,7,585.12,134.0,East,Desktop,Consideration
2024-12-24,Facebook,camp_017,625.03,38291,1198,7,591.08,89.29,East,Desktop,Consideration
2024-08-12,Affiliate,camp_016,251.93,15779,15,0,0.0,,East,Desktop,Conversion
2024-10-05,Google,camp_017,921.12,51651,2494,2,195.28,460.56,South,Mobile,Awareness
2023-11-10,Google,camp_012,1552.26,32841,1449,9,526.64,172.47,West,Desktop,Consideration
2023-11-10,Organic,camp_017,55.06,3100,13,0,0.0,,East,Mobile,Consideration
2023-12-04,Google,camp_030,1670.5,82821,4151,62,3284.17,26.94,South,Desktop,Consideration
2024-08-22,Email,camp_009,169.52,13519,13,0,0.0,,East,Mobile,Consideration
2024-01-12,Google,camp_003,1118.77,46029,370,0,0.0,,South,Desktop,Awareness
2023-04-02,TV,camp_026,2676.13,58306,230,8,1611.18,334.52,South,Mobile,Conversion
2024-10-24,LinkedIn,camp_025,590.43,43925,284,5,864.2,118.09,North,Desktop,Conversion
2024-04-14,Instagram,camp_020,309.78,11483,510,8,406.74,38.72,East,Desktop,Awareness
2024-05-05,Google,camp_016,1472.36,90321,2425,14,868.98,105.17,South,Mobile,Awareness
2024-02-21,Email,camp_024,250.92,14193,267,5,220.97,50.18,South,Desktop,Conversion
2024-11-04,Email,camp_004,141.16,7859,36,0,0.0,,North,Desktop,Awareness
2023-12-19,Email,camp_003,118.83,6945,103,0,0.0,,East,Mobile,Consideration
2023-09-09,Facebook,camp_013,1123.6,80707,3385,65,5461.62,17.29,South,Desktop,Conversion
2024-06-18,Facebook,camp_013,647.4,18959,784,5,361.09,129.48,East,Mobile,Awareness
2023-04-19,TV,camp_009,2203.96,73448,1129,11,2371.03,200.36,West,Mobile,Consideration
2023-02-24,Facebook,camp_016,1222.51,36042,990,0,0.0,,South,Desktop,Awareness
2024-10-25,Facebook,camp_011,748.47,44713,1541,5,198.03,149.69,South,Mobile,Consideration
2023-10-10,Facebook,camp_013,1685.46,125472,2148,76,5642.33,22.18,South,Desktop,Conversion
2023-05-19,Google,camp_012,1626.16,121722,2912,24,1748.92,67.76,East,Tablet,Consideration
2024-01-06,Google,camp_013,346.43,12203,358,6,601.26,57.74,East,Mobile,Conversion
2023-05-21,LinkedIn,camp_016,570.01,26322,97,0,0.0,,East,Desktop,Awareness
2023-09-18,Google,camp_022,1512.41,68854,2714,0,0.0,,East,Desktop,Consideration
2024-05-02,Facebook,camp_003,864.81,24150,670,5,213.85,172.96,North,Mobile,Conversion
2023-01-12,Google,camp_018,1417.0,32602,898,4,453.46,354.25,West,Desktop,Conversion
2023-07-19,Google,camp_028,5.0,390,10,0,0.0,,North,Mobile,Awareness
2024-07-05,Facebook,camp_009,505.69,30860,905,18,686.34,28.09,East,Mobile,Conversion
2023-06-10,Facebook,camp_004,780.17,38176,1156,21,1286.46,37.15,South,Mobile,Conversion
2024-06-19,Organic,camp_016,8.59,497,0,0,0.0,,West,Tablet,Consideration
2023-12-26,Facebook,camp_004,1401.94,106294,2649,0,0.0,,South,Tablet,Awareness
2024-04-28,Google,camp_001,1738.59,43582,1853,0,0.0,,South,Mobile,Consideration
2023-01-06,Google,camp_027,665.64,28657,859,17,1902.18,39.16,West,Desktop,Conversion
2023-11-04,Google,camp_014,983.34,50206,842,0,0.0,,West,Tablet,Awareness
2023-11-24,Google,camp_019,1607.06,38888,1144,0,0.0,,South,Mobile,Awareness
2023-10-20,Facebook,camp_008,899.96,35621,1435,13,960.91,69.23,North,Desktop,Consideration
2023-10-03,Instagram,camp_026,556.33,32576,1055,12,881.06,46.36,North,Desktop,Conversion
2023-05-31,Facebook,camp_001,819.73,28291,469,19,961.1,43.14,North,Mobile,Conversion
2023-07-15,Google,camp_009,954.78,29509,899,1,103.52,954.78,North,Mobile,Awareness
2023-02-04,Organic,camp_018,89.41,6084,6,0,0.0,,South,Mobile,Conversion
2023-11-17,Facebook,camp_010,1523.37,102705,5691,139,10826.56,10.96,South,Desktop,Conversion
2024-06-17,Email,camp_004,105.86,2540,2,0,0.0,,West,Mobile,Consideration
2023-04-09,Google,camp_015,1184.4,33722,1242,5,514.45,236.88,North,Desktop,Consideration
2023-10-05,Email,camp_017,86.61,2944,56,0,0.0,,North,Desktop,Conversion
2023-08-20,Instagram,camp_005,938.98,57519,2365,58,4546.28,16.19,South,Desktop,Conversion
2023-08-02,Google,camp_005,1495.02,85654,4238,1,49.11,1495.02,West,Desktop,Consideration
2024-08-13,Facebook,camp_030,840.76,16853,512,10,891.27,84.08,West,Mobile,Conversion
2023-11-30,Google,camp_019,1585.9,126534,5388,85,10186.6,18.66,South,Mobile,Consideration
2024-08-31,Google,camp_009,1642.33,103195,3170,65,6460.86,25.27,South,Mobile,Consideration
2023-10-28,Affiliate,camp_010,292.12,23288,289,11,353.66,26.56,North,Tablet,Conversion
2024-11-01,Organic,camp_028,65.97,3025,3,0,0.0,,North,Mobile,Conversion
2023-07-09,Google,camp_001,918.31,61672,1846,0,0.0,,East,Mobile,Consideration
2023-02-17,Facebook,camp_030,904.66,38582,1622,2,159.72,452.33,North,Mobile,Consideration
2024-07-05,Facebook,camp_003,688.02,53196,1750,0,0.0,,East,Tablet,Awareness
2023-05-23,Google,camp_002,1306.13,55873,2452,0,0.0,,South,Desktop,Consideration
2024-07-30,Google,camp_007,1189.59,91094,1967,12,1251.6,99.13,South,Desktop,Consideration
2024-12-20,Organic,camp_021,47.27,1781,15,0,0.0,,East,Desktop,Awareness
2023-05-06,Instagram,camp_021,389.46,26384,573,0,0.0,,North,Mobile,Awareness
2024-10-27,Google,camp_016,1286.83,56399,1246,13,672.72,98.99,West,Desktop,Consideration
2024-06-08,Google,camp_018,1016.53,61648,1167,3,334.36,338.84,North,Desktop,Conversion
2024-06-11,Facebook,camp_005,831.09,46442,959,12,695.57,69.26,South,Mobile,Consideration
2023-02-13,Organic,camp_019,67.1,3330,7,0,0.0,,North,Mobile,Consideration
2024-08-08,Facebook,camp_006,1032.33,54863,1497,12,834.06,86.03,South,Desktop,Consideration
2023-08-21,Google,camp_009,846.41,45745,1811,5,426.3,169.28,North,Tablet,Awareness
2023-02-01,Email,camp_004,124.93,8526,58,0,0.0,,North,Desktop,Awareness
2024-12-30,Organic,camp_008,68.8,3540,24,0,0.0,,West,Desktop,Consideration
2023-07-08,Google,camp_027,271.54,10860,274,11,973.6,24.69,West,Mobile,Conversion
2024-10-11,Google,camp_003,1452.72,64629,1601,20,2145.76,72.64,North,Mobile,Conversion
2024-01-11,Instagram,camp_005,393.41,18830,829,0,0.0,,North,Desktop,Consideration
2023-09-28,Google,camp_015,950.06,65885,1830,13,1492.34,73.08,North,Desktop,Conversion
2023-07-02,Affiliate,camp_023,271.81,21485,79,0,0.0,,North,Tablet,Consideration
2024-10-10,Facebook,camp_019,722.5,50323,1751,23,1308.04,31.41,East,Mobile,Conversion
2024-12-29,Google,camp_020,1508.26,100115,2919,27,2125.16,55.86,North,Desktop,Consideration
2024-08-22,Google,camp_018,1815.38,54809,1510,22,2007.05,82.52,South,Desktop,Consideration
2023-12-31,Organic,camp_016,54.67,4238,96,0,0.0,,North,Desktop,Awareness
2023-01-31,Facebook,camp_021,1450.61,37018,1086,9,546.77,161.18,South,Desktop,Conversion
2024-06-21,Organic,camp_017,15.03,798,0,0,0.0,,North,Mobile,Awareness
2023-04-04,Google,camp_022,1140.97,55345,317,1,108.86,1140.97,North,Desktop,Consideration
2023-11-03,Email,camp_010,230.79,11833,11,0,0.0,,South,Desktop,Consideration
2024-05-03,LinkedIn,camp_006,608.2,38551,38,0,0.0,,South,Desktop,Consideration
2024-10-13,Organic,camp_006,47.93,2405,15,0,0.0,,South,Desktop,Consideration
2024-03-24,Email,camp_022,87.04,4291,40,0,0.0,,North,Mobile,Awareness
2023-05-03,Facebook,camp_015,973.03,25189,589,0,0.0,,South,Mobile,Awareness
2023-05-29,Facebook,camp_013,885.91,24579,281,0,0.0,,South,Mobile,Awareness
2023-12-16,Facebook,camp_028,819.4,21492,610,8,585.17,102.42,South,Mobile,Consideration
2024-03-25,Email,camp_004,173.26,5002,79,1,51.9,173.26,South,Mobile,Consideration
2024-08-28,TV,camp_001,3342.79,161347,2821,7,847.71,477.54,East,Desktop,Consideration
2024-09-03,Email,camp_015,5.0,106,0,0,0.0,,East,Mobile,Awareness
2024-04-16,Google,camp_017,1564.77,81367,2424,78,5391.44,20.06,East,Desktop,Conversion
2023-09-15,TV,camp_022,2366.68,59576,774,18,3687.0,131.48,West,Mobile,Conversion
2023-11-12,Google,camp_011,1543.03,90431,2557,17,1277.26,90.77,North,Mobile,Awareness
2023-05-14,Google,camp_006,498.77,26207,910,4,303.7,124.69,East,Tablet,Awareness
2023-06-01,TV,camp_011,1296.28,66401,554,0,0.0,,East,Desktop,Awareness
2024-08-30,Facebook,camp_004,1486.12,89554,2473,26,1594.15,57.16,South,Desktop,Conversion
2023-10-06,Organic,camp_020,39.31,2704,29,0,0.0,,South,Desktop,Awareness
2023-10-26,Organic,camp_005,32.59,1767,19,0,0.0,,West,Desktop,Consideration
2023-10-24,Email,camp_026,140.88,6769,134,1,34.2,140.88,East,Mobile,Awareness
2023-05-11,Email,camp_014,255.05,10348,10,0,0.0,,North,Mobile,Conversion
2023-08-30,Facebook,camp_016,1092.99,78422,954,22,1480.52,49.68,West,Mobile,Conversion
